"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","SEX (CODE)","SEX (DISPLAY)","SEX (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","MNG","Mongolia","","MLE","Male","","55.2","55.20000","","","","",""
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MOZ","Mozambique","","MLE","Male","","31.7","31.70000","","","","",""
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MUS","Mauritius","","MLE","Male","","41.5","41.50000","","","","","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MWI","Malawi","","MLE","Male","","24.7","24.70000","","","","",""
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","MYS","Malaysia","","MLE","Male","","49","49.00000","","","","",""
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","AFR","Africa","","NAM","Namibia","","MLE","Male","","28.5","28.50000","","","","",""
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","AFR","Africa","","NER","Niger","","MLE","Male","","14.9","14.90000","","","","",""
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","AFR","Africa","","NGA","Nigeria","","MLE","Male","","10.7","10.70000","","","","",""
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","EUR","Europe","","NLD","Netherlands","","MLE","Male","","30","30.00000","","","","","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","SEAR","South-East Asia","","NPL","Nepal","","MLE","Male","","59.5","59.50000","","","","",""
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","NRU","Nauru","","MLE","Male","","52.6","52.60000","","","","",""
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","NZL","New Zealand","","MLE","Male","","21.3","21.30000","","","","","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","OMN","Oman","","MLE","Male","","14.9","14.90000","","","","",""
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","PAK","Pakistan","","MLE","Male","","42.4","42.40000","","","","",""
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","AMR","Americas","","PAN","Panama","","MLE","Male","","13","13.00000","","","","",""
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","AMR","Americas","","PER","Peru","","MLE","Male","","26.4","26.40000","","","","","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","PHL","Philippines","","MLE","Male","","47.4","47.40000","","","","","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","PLW","Palau","","MLE","Male","","32.2","32.20000","","","","","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","EUR","Europe","","POL","Poland","","MLE","Male","","35.7","35.70000","","","","",""
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","SEAR","South-East Asia","","PRK","Democratic People's Republic of Korea","","MLE","Male","","44.5","44.50000","","","","","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","EUR","Europe","","PRT","Portugal","","MLE","Male","","33.1","33.10000","","","","","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","AMR","Americas","","PRY","Paraguay","","MLE","Male","","28.4","28.40000","","","","","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","QAT","Qatar","","MLE","Male","","22.6","22.60000","","","","",""
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","PNG","Papua New Guinea","","MLE","Male","","61.5","61.50000","","","","","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","EUR","Europe","","RUS","Russian Federation","","MLE","Male","","46.9","46.90000","","","","",""
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","AFR","Africa","","RWA","Rwanda","","MLE","Male","","26.6","26.60000","","","","",""
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","SAU","Saudi Arabia","","MLE","Male","","25.6","25.60000","","","","",""
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","AFR","Africa","","SEN","Senegal","","MLE","Male","","18.7","18.70000","","","","",""
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","SGP","Singapore","","MLE","Male","","27.5","27.50000","","","","","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","SLB","Solomon Islands","","MLE","Male","","56.6","56.60000","","","","","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","AFR","Africa","","SLE","Sierra Leone","","MLE","Male","","36.3","36.30000","","","","",""
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2010","2010","","AMR","Americas","","SLV","El Salvador","","MLE","Male","","19.9","19.90000","","","","","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
