"LOCATION,""Country"",""REG_ID"",""Region"",""IND"",""Indicator"",""ISC11"",""Education ISCED level"",""GENDER"",""Gender"",""MEAS"",""Measure"",""TIME"",""Year"",""Unit Code"",""Unit"",""PowerCode Code"",""PowerCode"",""Reference Period Code"",""Reference Period"",""Value"",""Flag Codes"",""Flags"""
"LTU,""Lithuania"",""LTU"",""Lithuania"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2018"",""2018"",""PC"",""Percentage"",""0"",""Units"",,,48.8,,"
"LTU,""Lithuania"",""LTU"",""Lithuania"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2019"",""2019"",""PC"",""Percentage"",""0"",""Units"",,,50.4,,"
"LTU,""Lithuania"",""LTU"",""Lithuania"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2020"",""2020"",""PC"",""Percentage"",""0"",""Units"",,,51.1,,"
"LTU,""Lithuania"",""LTU"",""Lithuania"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2021"",""2021"",""PC"",""Percentage"",""0"",""Units"",,,52.3,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2000"",""2000"",""PC"",""Percentage"",""0"",""Units"",,,17.6,,"
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2001"",""2001"",""PC"",""Percentage"",""0"",""Units"",,,16.5,,"
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2002"",""2002"",""PC"",""Percentage"",""0"",""Units"",,,17.1,,"
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2003"",""2003"",""PC"",""Percentage"",""0"",""Units"",,,20.1,,"
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2004"",""2004"",""PC"",""Percentage"",""0"",""Units"",,,21.7,,"
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2005"",""2005"",""PC"",""Percentage"",""0"",""Units"",,,22.8,,"
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2006"",""2006"",""PC"",""Percentage"",""0"",""Units"",,,24.5,,"
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2007"",""2007"",""PC"",""Percentage"",""0"",""Units"",,,25.8,,"
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2008"",""2008"",""PC"",""Percentage"",""0"",""Units"",,,26.4,,"
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2009"",""2009"",""PC"",""Percentage"",""0"",""Units"",,,27.9,,"
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2010"",""2010"",""PC"",""Percentage"",""0"",""Units"",,,28.1,,"
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2011"",""2011"",""PC"",""Percentage"",""0"",""Units"",,,30.1,,"
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2012"",""2012"",""PC"",""Percentage"",""0"",""Units"",,,32,,"
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2013"",""2013"",""PC"",""Percentage"",""0"",""Units"",,,33.3,,"
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2014"",""2014"",""PC"",""Percentage"",""0"",""Units"",,,34.1,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2015"",""2015"",""PC"",""Percentage"",""0"",""Units"",,,36.7,,"
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2016"",""2016"",""PC"",""Percentage"",""0"",""Units"",,,37.6,,"
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2017"",""2017"",""PC"",""Percentage"",""0"",""Units"",,,39.4,,"
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2018"",""2018"",""PC"",""Percentage"",""0"",""Units"",,,38.9,,"
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2019"",""2019"",""PC"",""Percentage"",""0"",""Units"",,,40.2,,"
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2020"",""2020"",""PC"",""Percentage"",""0"",""Units"",,,43,,"
"SVN,""Slovenia"",""SVN"",""Slovenia"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2021"",""2021"",""PC"",""Percentage"",""0"",""Units"",,,47.9,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"AUS,""Australia"",""AUS"",""Australia"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2016"",""2016"",""PC"",""Percentage"",""0"",""Units"",,,34.7,,"
"AUS,""Australia"",""AUS"",""Australia"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2017"",""2017"",""PC"",""Percentage"",""0"",""Units"",,,31.5,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2005"",""2005"",""PC"",""Percentage"",""0"",""Units"",,,19.17,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2006"",""2006"",""PC"",""Percentage"",""0"",""Units"",,,18.88,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2007"",""2007"",""PC"",""Percentage"",""0"",""Units"",,,18.26,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2008"",""2008"",""PC"",""Percentage"",""0"",""Units"",,,18.89,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2009"",""2009"",""PC"",""Percentage"",""0"",""Units"",,,19.53,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2010"",""2010"",""PC"",""Percentage"",""0"",""Units"",,,20.44,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2011"",""2011"",""PC"",""Percentage"",""0"",""Units"",,,20.83,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2012"",""2012"",""PC"",""Percentage"",""0"",""Units"",,,21.06,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2013"",""2013"",""PC"",""Percentage"",""0"",""Units"",,,21.2,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2014"",""2014"",""PC"",""Percentage"",""0"",""Units"",,,23.07,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2015"",""2015"",""PC"",""Percentage"",""0"",""Units"",,,23.9,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2016"",""2016"",""PC"",""Percentage"",""0"",""Units"",,,25.05,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2017"",""2017"",""PC"",""Percentage"",""0"",""Units"",,,25.51,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2018"",""2018"",""PC"",""Percentage"",""0"",""Units"",,,26.52,,"
"CHE,""Switzerland"",""CHE"",""Switzerland"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2000"",""2000"",""PC"",""Percentage"",""0"",""Units"",,,68.1,,"
"CHE,""Switzerland"",""CHE"",""Switzerland"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2001"",""2001"",""PC"",""Percentage"",""0"",""Units"",,,69.3,,"
"CHE,""Switzerland"",""CHE"",""Switzerland"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2002"",""2002"",""PC"",""Percentage"",""0"",""Units"",,,67.2,,"
"CHE,""Switzerland"",""CHE"",""Switzerland"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2003"",""2003"",""PC"",""Percentage"",""0"",""Units"",,,63.4,,"
"CHE,""Switzerland"",""CHE"",""Switzerland"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2004"",""2004"",""PC"",""Percentage"",""0"",""Units"",,,62.3,,"
"CHE,""Switzerland"",""CHE"",""Switzerland"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2005"",""2005"",""PC"",""Percentage"",""0"",""Units"",,,61.3,,"
"CHE,""Switzerland"",""CHE"",""Switzerland"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2006"",""2006"",""PC"",""Percentage"",""0"",""Units"",,,60.3,,"
"CHE,""Switzerland"",""CHE"",""Switzerland"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2007"",""2007"",""PC"",""Percentage"",""0"",""Units"",,,57.1,,"
"CHE,""Switzerland"",""CHE"",""Switzerland"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2008"",""2008"",""PC"",""Percentage"",""0"",""Units"",,,53.4,,"
"CHE,""Switzerland"",""CHE"",""Switzerland"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2009"",""2009"",""PC"",""Percentage"",""0"",""Units"",,,51,,"
"CHE,""Switzerland"",""CHE"",""Switzerland"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2010"",""2010"",""PC"",""Percentage"",""0"",""Units"",,,50.6,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"CHE,""Switzerland"",""CHE"",""Switzerland"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2011"",""2011"",""PC"",""Percentage"",""0"",""Units"",,,49.5,,"
"CHE,""Switzerland"",""CHE"",""Switzerland"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2012"",""2012"",""PC"",""Percentage"",""0"",""Units"",,,49.7,,"
"CHE,""Switzerland"",""CHE"",""Switzerland"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2013"",""2013"",""PC"",""Percentage"",""0"",""Units"",,,47.8,,"
"CHE,""Switzerland"",""CHE"",""Switzerland"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2014"",""2014"",""PC"",""Percentage"",""0"",""Units"",,,46.2,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"CHE,""Switzerland"",""CHE"",""Switzerland"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2015"",""2015"",""PC"",""Percentage"",""0"",""Units"",,,42.7,,"
"CHE,""Switzerland"",""CHE"",""Switzerland"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2016"",""2016"",""PC"",""Percentage"",""0"",""Units"",,,42,,"
"CHE,""Switzerland"",""CHE"",""Switzerland"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2017"",""2017"",""PC"",""Percentage"",""0"",""Units"",,,41.2,,"
"CHE,""Switzerland"",""CHE"",""Switzerland"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2018"",""2018"",""PC"",""Percentage"",""0"",""Units"",,,39.9,,"
"CHE,""Switzerland"",""CHE"",""Switzerland"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2019"",""2019"",""PC"",""Percentage"",""0"",""Units"",,,39.2,,"
